,Low Income Solar House,Low Income Solar Apartment,Mid Income Solar House,Mid Income Solar Apartment,High Income Solar House,High Income Solar Apartment,Total Solar Panels,Global Adoption Rate,Clustering Score,Moran's I,Between-Class Gini
29,3,0,38,0,71,0,112,0.0112,0.03946995464852608,0.02366787980589774,0.4942966604652786
30,3,0,38,0,72,0,113,0.0113,0.03912066301446833,0.023320806732113866,0.49611995932358743
31,3,0,41,0,72,0,116,0.0116,0.03810892172961139,0.022308136746524522,0.4876133938054122
32,3,0,42,0,73,0,118,0.0118,0.04876244283023944,0.021655602207986513,0.4867026820866848
33,3,0,43,0,77,0,123,0.0123,0.04678022970705897,0.02009685257600631,0.4911245276491279
34,3,0,44,0,80,0,127,0.0127,0.049993750781152355,0.02686794790670782,0.4935493493895888
35,3,0,45,0,81,0,129,0.0129,0.04921865386981666,0.02617725326854102,0.49263480526166453
36,3,0,46,0,84,0,133,0.0133,0.047738393603055256,0.024845310514668942,0.49489983622189165
37,3,0,48,0,87,0,138,0.0138,0.04600874166091557,0.023265686256577225,0.49464915724198305
38,3,0,50,0,89,0,142,0.0142,0.04712720769058797,0.022063966065999037,0.4929576370903443
39,3,0,50,0,91,0,144,0.0144,0.04647266313932981,0.02148218294051626,0.4958495491561461
40,3,0,51,0,93,0,147,0.0147,0.04552424144260879,0.02063773660730691,0.4964123234843725
41,3,0,53,0,96,0,152,0.0152,0.05593149540517962,0.029250027089058998,0.4961359687271087
42,3,0,54,0,99,0,156,0.0156,0.05684778184778185,0.03119442104277822,0.4979685300876689
43,3,0,54,0,105,0,162,0.0162,0.056799921614736425,0.029225390582322753,0.5053928965998952
44,3,0,55,0,106,0,164,0.0164,0.0588511420828494,0.031677962888086296,0.5045475182058462
45,3,0,57,0,110,0,170,0.017,0.05677404295051354,0.02974522205227842,0.5052030647593925
46,3,0,59,0,111,0,173,0.0173,0.05578952197449308,0.028817902078506062,0.5024873468345604
47,4,0,59,0,114,0,177,0.0177,0.05975473051744238,0.03047900055253865,0.501482310241676
48,4,0,60,0,115,0,179,0.0179,0.05908707989713576,0.029863250730651544,0.5007465109124234
49,4,0,60,0,120,0,184,0.0184,0.0603713768115942,0.02836872925383115,0.5060925356311597
50,4,0,61,0,123,0,188,0.0188,0.06901595744680851,0.0353008046341819,0.5073745857324008
51,4,0,64,0,126,0,194,0.0194,0.07165562101129111,0.03861171626334743,0.5051778428488972
52,4,0,67,0,127,0,198,0.0198,0.07290163540163541,0.037285081486602416,0.5011323589200457
53,4,0,68,0,129,0,201,0.0201,0.07181355129116324,0.036317199130062795,0.5014620186852218
54,4,0,69,0,133,0,206,0.0206,0.07249768839574665,0.0347467798281146,0.5036866220052358
55,4,0,70,0,136,0,210,0.021,0.07937074829931974,0.03877730796335446,0.5048867748136003
56,4,0,70,0,136,0,210,0.021,0.07937074829931974,0.03877730796335446,0.5048867748136003
57,4,0,72,0,138,0,214,0.0214,0.07975634178905207,0.03750489162014411,0.5035987511581149
58,4,0,72,0,141,0,217,0.0217,0.08181369321922317,0.03891374141366748,0.5062752453335136
59,4,0,75,0,142,0,221,0.0221,0.08271042682807389,0.03766140991760487,0.5026372901721788
60,4,0,76,0,144,0,224,0.0224,0.08439287646876933,0.039012113028055455,0.5029125181246868
61,5,0,79,0,145,0,229,0.0229,0.0840474300081287,0.03747620686690545,0.49607157518936695
62,5,0,81,0,151,0,237,0.0237,0.08778563208942956,0.039411615396509184,0.4984831045086436
63,5,0,83,0,151,0,239,0.0239,0.08705102428951801,0.03880619439506052,0.4957341154183988
64,5,0,85,0,154,0,244,0.0244,0.08526719182456888,0.03732559674632547,0.4955755840055958
65,5,0,85,0,154,0,244,0.0244,0.08526719182456888,0.03732559674632547,0.4955755840055958
66,5,0,89,0,157,0,251,0.0251,0.0828892223314534,0.035321526343092775,0.4928129425680008
67,5,0,90,0,166,0,261,0.0261,0.0904596042527077,0.042360618262196434,0.49874158657458717
68,5,0,90,0,174,0,269,0.0269,0.09880670754276702,0.04190313561797437,0.5046799969613005
69,5,0,91,0,178,0,274,0.0274,0.09989730464183019,0.04231201425612313,0.5062854838120092
70,5,0,92,0,182,0,279,0.0279,0.1040807460162299,0.0426943627770125,0.5078288892316748
71,5,0,96,0,186,0,287,0.0287,0.10547686923993543,0.04218781490990301,0.5058358750188597
72,6,0,96,0,188,0,290,0.029,0.10553515450067175,0.043096931335891216,0.5045161926219567
73,6,0,97,0,189,0,292,0.0292,0.10481231097669454,0.042525339423339595,0.5040471552768829
74,6,0,100,0,194,0,300,0.03,0.10449350649350649,0.04369976359338063,0.5039750318039732
75,6,0,101,0,195,0,302,0.0302,0.10474757031048422,0.04313380915740557,0.5035244497282982
76,6,0,103,0,197,0,306,0.0306,0.1043120278414396,0.04201829731466874,0.502639593207273
77,6,0,106,0,197,0,309,0.0309,0.10653553566174924,0.04119558973927907,0.49943357724687837
78,6,0,106,0,200,0,312,0.0312,0.10657953157953158,0.04202248867921782,0.5013516281991697
79,6,0,108,0,202,0,316,0.0316,0.10760384130637295,0.04093806659740173,0.5005181236113693
80,6,0,111,0,203,0,320,0.032,0.10810775162337663,0.039873342803030294,0.4980516665653701
81,6,0,111,0,204,0,321,0.0321,0.1077709673504066,0.03961015267873163,0.49868008615561016
82,6,0,112,0,206,0,324,0.0324,0.10793049543049543,0.03882758148884889,0.49890834070698853
83,6,0,115,0,207,0,328,0.0328,0.10839272516101785,0.03779416080829373,0.49651337595413886
84,6,0,116,0,209,0,331,0.0331,0.10999986921437073,0.040127344607218174,0.4967573437347325
85,6,0,120,0,212,0,338,0.0338,0.11031799397184013,0.04136040112020112,0.4946858663815335
86,6,0,120,0,215,0,341,0.0341,0.10934745443543098,0.04058043128814003,0.4965008799834781
87,6,0,121,0,216,0,343,0.0343,0.10939823053525678,0.04006585916717121,0.4961412640982215
88,6,0,123,0,217,0,346,0.0346,0.10960576032830369,0.04077665750026116,0.49483886720071785
89,7,0,123,0,217,0,347,0.0347,0.11130718465012412,0.04051992549407956,0.49262811337645
90,7,0,125,0,219,0,351,0.0351,0.11098839432172765,0.04096346547766577,0.49196423104807563
91,7,0,129,0,222,0,358,0.0358,0.11121580933033447,0.04062751887991257,0.4900848967779689
92,7,0,129,0,226,0,362,0.0362,0.11155228289206189,0.041040144391033345,0.4924333677545502
93,7,0,130,0,229,0,366,0.0366,0.111710094701898,0.04003625854774237,0.4932614280942785
94,7,0,133,0,232,0,372,0.0372,0.11275650126456577,0.03994449656754078,0.4923121507449517
95,7,0,134,0,234,0,375,0.0375,0.11296556036556037,0.04081045751633988,0.4925627467360288
96,7,0,134,0,237,0,378,0.0378,0.11206900829916704,0.04006912040716063,0.4942234672448477
97,7,0,136,0,242,0,385,0.0385,0.11343584265662188,0.03970498522763953,0.4952178957157221
98,7,0,136,0,245,0,388,0.0388,0.11427697445738683,0.04030430960992688,0.4968073042910408
99,8,0,138,0,246,0,392,0.0392,0.11553435226904614,0.04064756970749466,0.4936957271936134
100,8,0,139,0,248,0,395,0.0395,0.11465687617586351,0.039920793809323674,0.49392241091692624
101,8,0,141,0,249,0,398,0.0398,0.11725438157598962,0.039195615031784155,0.49280330772266573
102,8,0,142,0,253,0,403,0.0403,0.11835288367546432,0.03928962858814188,0.4940688601776954
103,8,0,142,0,257,0,407,0.0407,0.11989826308008127,0.03960999746392443,0.4961026759213832
104,8,0,142,0,261,0,411,0.0411,0.11962350301766361,0.039913007769921405,0.4980891187273821
105,8,0,143,0,262,0,413,0.0413,0.1190442124461495,0.03944011656621306,0.49778406768101763
106,8,0,144,0,264,0,416,0.0416,0.11957365551115551,0.04121193451857067,0.49796853008766906
107,8,0,146,0,265,0,419,0.0419,0.11871751955284175,0.04049802331462798,0.4968851391456586
108,8,0,147,0,270,0,425,0.0425,0.12125999490705373,0.04150934792521659,0.498506027927576
109,9,0,150,0,272,0,431,0.0431,0.12150540874438787,0.04129181027683825,0.49537426916992516
110,9,0,151,0,276,0,436,0.0436,0.12208611342785654,0.043668592545094136,0.4965085921403836
111,9,0,152,0,279,0,440,0.044,0.12310015741833923,0.0438856690110272,0.4971549035994192
112,9,0,155,0,281,0,445,0.0445,0.1232900432900433,0.042695488575504204,0.49585920326662264
113,9,1,157,0,285,0,452,0.0452,0.12262208047606278,0.04221331358869395,0.49453160164408755
114,11,1,161,0,289,0,462,0.0462,0.12704721925501145,0.04326434196214655,0.49017327063953803
115,12,1,163,0,294,0,470,0.047,0.1329005864112247,0.048011969676141596,0.4894269284246464
116,12,1,163,0,297,0,473,0.0473,0.1346198316600008,0.049474284845681546,0.4907773401556785
117,12,1,166,0,298,0,477,0.0477,0.1348186870199449,0.04850137119837455,0.4891791431098637
118,12,1,167,0,299,0,479,0.0479,0.13735249904352198,0.05125836331537185,0.48894937211209255
119,12,1,171,0,302,0,486,0.0486,0.13912931490091984,0.050611383507507345,0.4876048454302128
120,12,1,174,0,303,0,490,0.049,0.13891193273846336,0.050696288580133725,0.4860643735364376
121,12,1,176,0,307,0,496,0.0496,0.13861403493459945,0.051334921798631486,0.48652188072030683
122,12,1,177,0,309,0,499,0.0499,0.1394506907031957,0.05164498961715005,0.48674640206659037
123,13,1,180,0,313,0,507,0.0507,0.14394231125000356,0.05482778281060759,0.4850393388912604
124,14,1,181,0,316,0,512,0.0512,0.14310628607503606,0.053589429723502335,0.4842036748348062
125,14,1,182,0,318,0,515,0.0515,0.14418204233738213,0.05285790701007934,0.4844352957028337
126,14,1,184,0,318,0,517,0.0517,0.14362427815039033,0.052373448121500604,0.4831890493069819
127,14,1,186,0,324,0,525,0.0525,0.14640623926338214,0.05342599742599742,0.4845000267949202
128,14,1,187,0,330,0,532,0.0532,0.1475298771821328,0.05565037485551201,0.4863743516548807
129,14,1,189,0,336,0,540,0.054,0.14849974613863504,0.055635722302388946,0.4875949375441701
130,14,1,190,0,337,0,542,0.0542,0.14795177659568803,0.05515031481675762,0.4873970642220442
131,14,1,193,0,339,0,547,0.0547,0.1477310978682094,0.05490354168406995,0.48641480709548474
132,14,1,198,0,343,0,556,0.0556,0.14925877479834312,0.05650193800463815,0.48507589658580513
133,14,1,200,0,347,0,562,0.0562,0.1542488946403537,0.060158456170597674,0.4854908438168734
134,14,1,201,0,348,0,564,0.0564,0.15370191274446593,0.05966524781687818,0.4853071841320962
135,14,1,203,0,349,0,567,0.0567,0.15496098551654106,0.06076585513439416,0.4845558928389117
136,14,1,205,0,351,0,571,0.0571,0.1559394924981615,0.06251668226668353,0.48419876040929033
137,14,1,207,0,353,0,575,0.0575,0.15993337097684923,0.06333464370888697,0.48384628840806626
138,14,1,208,0,354,0,577,0.0577,0.16131430672158575,0.06284144389998282,0.4836717716530064
139,14,1,210,0,358,0,583,0.0583,0.16284846752256701,0.06313948234483642,0.48408737232333454
140,15,1,213,0,362,0,591,0.0591,0.1673840776632655,0.06645758381908168,0.48265285718325207
141,16,1,214,0,366,0,597,0.0597,0.16791466954783538,0.06495331956942332,0.4823276743338682
142,16,1,217,0,366,0,600,0.06,0.16763065175565176,0.06420893719806761,0.48071945383336373
143,17,1,219,0,370,0,607,0.0607,0.1698435876771956,0.0650654756352188,0.479890466144401
144,17,1,221,0,373,0,612,0.0612,0.17099773411047922,0.06468220447447909,0.4799552866420734
145,17,1,223,0,376,0,617,0.0617,0.1725492947535087,0.0651459237381387,0.4800190619340201
146,18,1,226,0,377,0,622,0.0622,0.17380349197069456,0.06475681908667479,0.4776062021663188
147,18,1,227,0,378,0,624,0.0624,0.17367568773818773,0.06426868355222012,0.4774629876691119
148,18,1,227,0,379,0,625,0.0625,0.1739844733044733,0.06486170598911072,0.4778309279080988
149,19,1,227,0,380,0,627,0.0627,0.1734294989079678,0.06437418123038732,0.4769787226099706
150,19,1,228,0,385,0,633,0.0633,0.17394464847071484,0.06292409866715414,0.47829503410693536
151,19,1,228,0,388,0,636,0.0636,0.17538406300198753,0.06302844993502331,0.47937283384173784
152,19,1,231,0,394,0,645,0.0645,0.17699922816201885,0.06332454160432145,0.47999911626102865
153,19,1,232,0,395,0,647,0.0647,0.17696728825013214,0.06365667471062376,0.47985439953513104
154,19,1,234,0,395,0,649,0.0649,0.17642193451130278,0.06317924041719783,0.4788675418909807
155,21,1,235,0,399,0,656,0.0656,0.18024132879315805,0.06564342637023572,0.4774424052388417
156,21,1,235,0,404,0,661,0.0661,0.18111119843343745,0.06603094789589523,0.4791775511058667
157,21,1,235,0,406,0,663,0.0663,0.1805648599766247,0.06555052570750836,0.4798627319022503
158,22,1,238,0,408,0,669,0.0669,0.18066442774962954,0.06490457965614996,0.477963627215666
159,22,1,241,0,413,0,677,0.0677,0.18398545488648888,0.06844059179920298,0.47824177879885016
160,22,1,241,0,413,0,677,0.0677,0.18398545488648888,0.06844059179920298,0.47824177879885016
161,23,1,243,0,415,0,682,0.0682,0.18457940316444715,0.06813496605340617,0.4768576095245713
162,23,1,243,0,417,0,684,0.0684,0.18441099592415383,0.06765437215084957,0.47753097175925213
163,23,1,244,0,420,0,688,0.0688,0.18642288751300382,0.06975161234882818,0.4780683927041234
164,23,1,246,0,423,0,693,0.0693,0.19120029401414682,0.07321463706887216,0.4781386805868502
165,23,1,248,0,425,0,697,0.0697,0.19182468257073707,0.07298117022621002,0.4778799354932624
166,23,1,248,0,428,0,700,0.07,0.1924266130694702,0.07299791449426483,0.4788606223423983
167,23,1,248,0,432,0,704,0.0704,0.19431623458612093,0.0735151603653356,0.48015246472197903
168,23,1,251,0,436,0,711,0.0711,0.1958205218753742,0.0747696031153783,0.48007441605012396
169,24,1,253,0,438,0,716,0.0716,0.19805330842342017,0.07648556647326159,0.4787469803020364
170,25,1,255,0,439,0,720,0.072,0.1982261604136604,0.0762305068226121,0.4771169787543377
171,25,1,257,0,447,0,730,0.073,0.2065076894186483,0.07968612733947285,0.47876297735260503
172,25,1,257,0,451,0,734,0.0734,0.20797410657764878,0.08012667395352444,0.48000212146922694
173,25,1,260,0,454,0,740,0.074,0.209988494988495,0.08077358104810518,0.47962313068265033
174,25,1,262,0,454,0,742,0.0742,0.21014126634072727,0.08098556549633672,0.4787618966953053
175,26,1,264,0,457,0,748,0.0748,0.21062332646557247,0.08161687017187612,0.47780304381130484
176,26,1,265,0,463,0,755,0.0755,0.21155289890389228,0.08278610816534372,0.47919919895879043
177,26,1,265,0,467,0,759,0.0759,0.2119751058486236,0.08248429833373562,0.48039419813282835
178,26,1,266,0,471,0,764,0.0764,0.21239224707811094,0.0826194981255347,0.4811551992955098
179,26,1,268,0,472,0,767,0.0767,0.21156150817167765,0.08187506329788205,0.48061351262363905
180,26,1,270,0,478,0,775,0.0775,0.21399815238524916,0.08127256584788402,0.4815302913968728
181,26,1,271,0,484,0,782,0.0782,0.213503426099334,0.08159099266466562,0.48283639329135825
182,26,1,272,0,487,0,786,0.0786,0.21406679975382265,0.08196513953791768,0.4832755609605135
183,27,1,274,0,489,0,791,0.0791,0.21321934842794513,0.08074427364677765,0.48206038566375753
184,27,1,275,0,490,0,793,0.0793,0.21268159471185952,0.08025879633881544,0.48193792191011164
185,27,1,277,0,495,0,800,0.08,0.215402972027972,0.08121936274509807,0.4825321365939523
186,27,1,279,0,498,0,805,0.0805,0.21671270413506435,0.08330059081214398,0.48256492903757886
187,27,1,280,0,501,0,809,0.0809,0.2188138362118585,0.08298063137530995,0.48299312063235184
188,27,1,281,0,502,0,811,0.0811,0.21827422132600927,0.08250024038143809,0.4828712939341955
189,28,1,281,0,505,0,815,0.0815,0.21949332535222105,0.0841331523927585,0.4827531988742315
190,28,1,284,0,509,0,822,0.0822,0.22117434809040648,0.08501318326948669,0.48266433687165433
191,28,1,286,0,515,0,830,0.083,0.22401433907458002,0.08562681085432367,0.48349748374451657
192,29,1,290,0,517,0,837,0.0837,0.22553355313211942,0.08646335685029667,0.48158038286647037
193,29,1,293,0,520,0,843,0.0843,0.22492816265058257,0.08626377919650532,0.48123778177512994
194,29,1,295,0,524,0,849,0.0849,0.2266085177745955,0.08668695559131456,0.481540351609924
195,29,1,296,0,529,0,855,0.0855,0.22737138754682612,0.08772059347334747,0.48247357826599435
196,31,1,298,0,534,0,864,0.0864,0.23102283197769308,0.08883101851851849,0.481255552231068
197,31,1,298,0,535,0,865,0.0865,0.23075575355922176,0.08858717817860355,0.481514364097277
198,31,1,301,0,538,0,871,0.0871,0.23050064809536683,0.0877490649064813,0.4811833527623328
199,31,1,303,0,539,0,874,0.0874,0.2309802960832709,0.0888453748370373,0.4807082416357999
200,31,1,307,0,540,0,879,0.0879,0.22966641499064705,0.08763507303643199,0.479508930216618
201,32,1,309,0,545,0,887,0.0887,0.23112394307433767,0.08874538341062746,0.4792077963585915
202,32,1,310,0,547,0,890,0.089,0.23303347713460074,0.09101657254856302,0.4793593527552524
203,32,1,313,0,552,0,898,0.0898,0.2358677699434938,0.09413318514114932,0.4795560150178633
204,32,1,314,1,558,0,906,0.0906,0.23810063801785658,0.093943723168927,0.4803506318728889
205,32,1,316,1,559,0,909,0.0909,0.23872052345649705,0.09497188322345686,0.4798957074349584
206,32,1,317,1,562,0,913,0.0913,0.23889772452203997,0.0945767472378104,0.4802884455362282
207,33,1,318,1,564,0,917,0.0917,0.24100298102479126,0.09592950267381681,0.47960113110809904
208,34,1,320,1,569,0,925,0.0925,0.2415157995157995,0.09570709856424141,0.4793116771562708
209,34,1,321,1,573,0,930,0.093,0.24226033822808016,0.09563087226892096,0.47994337121186925
210,34,1,322,1,578,0,936,0.0936,0.24553839738134609,0.09665375474199005,0.4808078313931876
211,34,1,324,1,581,0,941,0.0941,0.24542462791665767,0.09714663394215152,0.48084497840650436
212,34,1,325,1,582,0,943,0.0943,0.2466475318012964,0.0972254936208974,0.4807443671492142
213,34,1,328,1,585,0,949,0.0949,0.24741178210619727,0.09802086549321315,0.4804449166441686
214,34,1,333,1,588,0,957,0.0957,0.2487897566267472,0.09831286959429536,0.47948144263404346
215,34,1,336,1,590,0,962,0.0962,0.24912233469925776,0.098203865766003,0.4789573178324429
216,34,1,338,1,596,0,970,0.097,0.2508379678740504,0.09792989230143316,0.4797053995570805
217,34,1,344,1,600,0,980,0.098,0.252757197451075,0.0999000121658201,0.4786737879426715
218,34,1,345,1,604,0,985,0.0985,0.2542926334804507,0.10033358496468016,0.4792747297159908
219,35,1,347,1,607,0,991,0.0991,0.25443482406146384,0.09887871571014113,0.47854869181591253
220,35,1,348,1,610,0,995,0.0995,0.2560876504846354,0.10007438035633844,0.478915372047733
221,35,1,350,2,610,0,998,0.0998,0.25625305166888335,0.09988727143387906,0.47795598050700283
222,35,1,353,2,615,0,1006,0.1006,0.25833300783598995,0.10062807664490386,0.4781430960142969
223,35,1,356,2,616,0,1010,0.101,0.2582143544024732,0.10072809372049976,0.4774223836077514
224,36,1,357,2,620,0,1016,0.1016,0.26071708803008015,0.10193175382365906,0.47726284727864865
225,36,1,357,2,623,0,1019,0.1019,0.26205943222626243,0.10331895661430404,0.4779387479108442
226,37,1,362,2,626,0,1028,0.1028,0.2609459633535509,0.1016608983752565,0.47631416117138325
227,37,1,364,2,629,0,1033,0.1033,0.262287440966047,0.10202476283685724,0.4763698028206436
228,37,1,366,2,629,0,1035,0.1035,0.262585758310396,0.10206439055070296,0.4757551791540802
229,38,1,367,2,633,0,1041,0.1041,0.26381919660017644,0.10166159609610288,0.47560920558077574
230,38,1,370,2,636,0,1047,0.1047,0.2644085803827924,0.10176719281752826,0.4753641487907987
231,38,1,372,2,638,0,1051,0.1051,0.26647870313426925,0.10337811444530794,0.4752022410576006
232,38,1,373,2,641,0,1055,0.1055,0.2661092961803862,0.10344153841691839,0.47556278116798295
233,38,1,373,2,643,0,1057,0.1057,0.26670953087698596,0.10347232173419778,0.47600181427837135
234,38,1,373,2,645,0,1059,0.1059,0.2674367757937163,0.10350249031735932,0.47643883478423854
235,38,1,373,2,649,0,1063,0.1063,0.26834026744657036,0.10406885284345489,0.4773068930865872
236,38,1,376,2,652,0,1069,0.1069,0.2705058038313417,0.10414945861550093,0.47705824611488623
237,38,1,378,2,653,0,1072,0.1072,0.27187876644499775,0.10494365656710448,0.47667909264216374
238,38,1,380,2,656,0,1077,0.1077,0.27211764558561213,0.1042486548244806,0.4767307696014284
239,38,1,385,2,659,0,1085,0.1085,0.2735554000530959,0.10483695034589612,0.4759015894751169
240,38,1,386,2,662,0,1089,0.1089,0.27371083665849505,0.10537976523900676,0.47624804424691164
241,38,1,386,2,663,0,1090,0.109,0.2734597257991753,0.1051408198291965,0.4764601593230762
242,38,1,388,2,665,0,1094,0.1094,0.2743776206527578,0.10517705033893521,0.4763009142533569
243,38,1,388,2,666,0,1095,0.1095,0.27412704748321187,0.10493866246595934,0.47651200646409153
244,38,1,391,2,669,0,1101,0.1101,0.2740799038482962,0.10449757239332697,0.4762743616013824
245,38,1,392,2,671,0,1104,0.1104,0.2741503388921867,0.10476753387746557,0.4764052236580878
246,38,1,393,2,672,0,1106,0.1106,0.27434777649515446,0.10478292291373474,0.4763265470823688
247,38,1,395,2,672,0,1108,0.1108,0.2748603858035266,0.10479777472619993,0.4757520836448978
248,38,1,396,2,676,0,1113,0.1113,0.27560831401801755,0.10556287208561882,0.4763001189089214
249,38,1,396,2,679,0,1116,0.1116,0.2767615971245004,0.10679453494057044,0.476921412076534
250,38,1,397,2,682,0,1120,0.112,0.2789367824635682,0.10874838640275385,0.47725416418281813
251,39,1,397,2,688,0,1127,0.1127,0.2807682901737915,0.10804747739064967,0.4778012490922367
252,39,1,398,2,693,0,1133,0.1133,0.28189813030942773,0.10853790192261224,0.47853040476967806
253,40,1,401,2,695,0,1139,0.1139,0.28164230170375915,0.10758929086695673,0.47742110092530315
254,40,1,405,2,700,0,1148,0.1148,0.2842636143376561,0.1093243042138929,0.4773116048488923
255,41,1,405,2,701,0,1150,0.115,0.28505231109669754,0.10980038282745422,0.4768487042201623
256,41,1,405,2,707,0,1156,0.1156,0.286306351176481,0.11026378901268255,0.4780427706442101
257,41,1,407,2,709,0,1160,0.116,0.28642551246088777,0.10985432510330934,0.47788773406982665
258,41,1,409,2,710,0,1163,0.1163,0.2875670251530837,0.10961085502255083,0.477536689241494
259,41,1,410,3,711,0,1166,0.1166,0.2886863089223604,0.10936748933931718,0.47718717809659134
260,41,1,412,3,712,0,1169,0.1169,0.28973702049472594,0.11098625061116524,0.4768391906062381
261,43,1,414,3,715,0,1176,0.1176,0.29255094787009683,0.11117425645394279,0.4755892248731641
262,44,1,416,3,718,0,1182,0.1182,0.2931673980361533,0.11067635427155556,0.47499642643817735
263,45,1,421,3,719,0,1189,0.1189,0.293271790872801,0.10949125170453207,0.47321529197019113
264,45,1,426,3,722,0,1197,0.1197,0.29847486218723673,0.1118761552066184,0.4724825213259128
265,45,1,426,3,725,0,1200,0.12,0.2994159672224726,0.11298611111111109,0.47307328741194016
266,45,1,427,3,730,0,1206,0.1206,0.30040978615667413,0.11293181658782032,0.47378714801870325
267,45,1,429,3,734,0,1212,0.1212,0.30079248671321335,0.11421912209419305,0.47403856009199546
268,45,1,430,3,737,0,1216,0.1216,0.3020979317892898,0.11461959472406745,0.4743557503730358
269,45,1,432,3,738,0,1219,0.1219,0.3024074880601974,0.11570141076731932,0.47402729865082494
270,45,1,432,3,739,0,1220,0.122,0.30215940972708816,0.11546369312669472,0.474219286205433
271,45,1,432,3,739,0,1220,0.122,0.30215940972708816,0.11546369312669472,0.474219286205433
272,45,1,433,3,741,0,1223,0.1223,0.3025847061649026,0.11564554954676784,0.47434274737800397
273,45,1,435,3,744,0,1228,0.1228,0.3036782989716975,0.11578996327880053,0.4743976328384371
274,45,1,437,3,746,0,1232,0.1232,0.3046353614793907,0.1157302663415968,0.47426235363321706
275,45,1,437,3,749,0,1235,0.1235,0.3047398599059863,0.11590600050331794,0.4748303962032347
276,45,1,438,3,752,0,1239,0.1239,0.30494763941856023,0.115843233232631,0.4751387959409666
277,46,1,441,3,753,0,1244,0.1244,0.3053261590469957,0.11554289005183734,0.47394708672263947
278,46,1,442,3,754,0,1246,0.1246,0.3055607979704365,0.11551046771695678,0.47388087463741096
279,46,1,443,3,756,0,1249,0.1249,0.30696143911288143,0.11655705321106809,0.47400264586229585
280,46,1,443,3,761,0,1254,0.1254,0.3078780601326491,0.11756755379590422,0.47493610342664105
281,46,1,444,3,763,0,1257,0.1257,0.3080450180569607,0.11772948457367342,0.4750543852724884
282,46,1,446,3,768,0,1264,0.1264,0.3095619674598297,0.11867273303113936,0.47547311194605396
283,46,1,447,3,769,0,1266,0.1266,0.31025831217530825,0.11878273314006481,0.47540575825574044
284,46,1,450,3,769,0,1269,0.1269,0.3106283634871963,0.1180663465248263,0.47465463162716565
285,46,1,452,3,771,0,1273,0.1273,0.3118790080464609,0.1184154374570995,0.4745229583865993
286,47,1,456,3,775,0,1282,0.1282,0.31297797094050017,0.11929459721459451,0.47366743353706015
287,47,1,457,3,777,0,1285,0.1285,0.31413986550385614,0.11987447171163207,0.473786348360093
288,47,1,457,3,778,0,1286,0.1286,0.3143495177373682,0.11963797074630395,0.4739687865040823
289,48,1,459,3,781,0,1292,0.1292,0.31588699629397304,0.11949914074169248,0.47343267407346
290,48,1,460,3,784,0,1296,0.1296,0.3182771054293465,0.12054207366707365,0.47373249035409043
291,48,1,461,3,789,0,1302,0.1302,0.3176008692162538,0.12039428517011895,0.4743900523013503
292,48,1,462,3,792,0,1306,0.1306,0.31729125509800354,0.120294381779278,0.4746841669285565
293,48,1,466,3,795,0,1313,0.1313,0.3165917352416208,0.11997088906038685,0.4742508440036938
294,48,1,466,3,799,0,1317,0.1317,0.31802596642900827,0.12028625020175199,0.47496104006289636
295,48,1,466,3,801,0,1319,0.1319,0.3184993695244264,0.12065132287370944,0.47531417574345386
296,48,1,466,3,804,0,1322,0.1322,0.31877929519974973,0.12077985942138396,0.47584144660514793
297,48,1,467,3,805,0,1324,0.1324,0.31829702697705725,0.12031024297645461,0.4757765403662768
298,48,1,467,3,808,0,1327,0.1327,0.31857365904535717,0.12001610553056721,0.4763003482263615
299,48,1,469,3,810,0,1331,0.1331,0.3188563568360408,0.11990876048541368,0.4761699606109738
300,48,1,470,3,811,0,1333,0.1333,0.31879761235508797,0.12026805679762329,0.4761050428687999
301,48,1,471,3,815,0,1338,0.1338,0.3188041914838322,0.12033637322197295,0.47655902765591174
302,48,1,473,3,816,0,1341,0.1341,0.31973293489350246,0.12086931056144605,0.47625677375103487
303,48,1,473,3,823,0,1348,0.1348,0.3210728577184744,0.12169182586400959,0.4774558481718274
304,48,1,476,3,825,0,1353,0.1353,0.3217562086733071,0.12093152500955807,0.4770890944535653
305,48,1,481,3,827,0,1360,0.136,0.3232895152630057,0.12255089919403345,0.47625672997360535
306,48,1,481,3,829,0,1362,0.1362,0.324033452250364,0.12329955992187303,0.47659614776180986
307,48,1,482,3,831,0,1365,0.1365,0.32374822332635983,0.123001822368911,0.47670120035613417
308,48,1,485,3,833,0,1370,0.137,0.3239732834579326,0.12304400475787672,0.4763410967418313
309,48,1,487,3,834,0,1373,0.1373,0.3253032019443398,0.12422837301719308,0.476046119266526
310,48,1,489,3,839,0,1380,0.138,0.3291774766919905,0.1265995458491952,0.4764242460954133
311,48,1,490,3,843,0,1385,0.1385,0.3314787666739944,0.12782071783321383,0.4768616603211046
312,48,1,492,3,846,0,1390,0.139,0.3323420215711282,0.12823533640420484,0.4769010572025983
313,49,1,492,3,849,0,1394,0.1394,0.3325792024067886,0.12768330703858638,0.4768500611505613
314,49,1,492,3,852,0,1397,0.1397,0.3335485661292113,0.1289594523577172,0.47734455724929853
315,49,1,494,3,854,0,1401,0.1401,0.3341972240292469,0.12959777721879337,0.47721794916058374
316,49,1,495,3,857,0,1405,0.1405,0.3344510146541508,0.12944263625438565,0.47748214477884127
