Low Income Solar House,Low Income Solar Apartment,Mid Income Solar House,Mid Income Solar Apartment,High Income Solar House,High Income Solar Apartment,Total Solar Panels,Global Adoption Rate,Clustering Score,Moran's I,Between-Class Gini
64,2,445,5,755,3,1274,0.1274,0.29246793562831297,0.10916911043012234,0.4714073246618457
64,2,448,5,755,3,1277,0.1277,0.2938189914660503,0.10934193386569177,0.470694841290854
64,2,451,5,760,3,1285,0.1285,0.29707224878697985,0.11136547816453947,0.47093707058774514
65,2,452,5,762,3,1289,0.1289,0.2979123074111419,0.11172534394681786,0.4705187851551127
65,2,452,5,762,3,1289,0.1289,0.2979123074111419,0.11172534394681786,0.4705187851551127
65,2,455,5,766,3,1296,0.1296,0.298646105311484,0.11350901441796706,0.4705716969466199
65,2,456,5,766,3,1297,0.1297,0.298762980905838,0.11370219451995774,0.4703381848584602
65,2,456,5,769,3,1300,0.13,0.29946471735762953,0.11427949622394064,0.4709020880207421
66,2,458,5,771,3,1305,0.1305,0.2989167586059374,0.1139731443063415,0.4702567204080917
66,2,458,5,774,3,1308,0.1308,0.3000623228226597,0.11412260163424288,0.4708173447962021
66,2,458,5,774,3,1308,0.1308,0.3000623228226597,0.11412260163424288,0.4708173447962021
66,2,459,5,780,3,1315,0.1315,0.30278294946992584,0.1150311436478503,0.47169841776266647
66,2,460,5,784,3,1320,0.132,0.3043100151408194,0.11595949498788437,0.47220318551100043
66,2,461,5,785,3,1322,0.1322,0.3043750336363973,0.11591329450892884,0.4721565711918044
67,2,462,5,788,3,1327,0.1327,0.30416445399464265,0.11517230837684413,0.4719296326412308
69,2,462,5,790,3,1331,0.1331,0.30443199681348665,0.11466430568531054,0.4712068014635105
70,2,465,5,794,3,1339,0.1339,0.305538374199556,0.11612844736272543,0.4707145057881685
71,2,466,5,797,3,1344,0.1344,0.3061449127954344,0.11717579788652445,0.4704956947605643
71,2,468,5,797,3,1346,0.1346,0.30598695905615547,0.11712388010631153,0.47004612774026117
71,2,468,5,801,3,1350,0.135,0.3060825302294145,0.11619970704232876,0.47077049752389105
71,2,469,5,802,3,1352,0.1352,0.30590067956734623,0.11573886300646916,0.4707268975263615
72,2,470,5,802,3,1354,0.1354,0.3058928312811449,0.11568752660706683,0.46996943379336303
72,2,473,5,803,3,1358,0.1358,0.30695530501946433,0.11639926456496434,0.46948177061337004
72,2,474,5,806,3,1362,0.1362,0.30663460314195606,0.11547954243519878,0.46980060566755144
72,2,475,5,809,3,1366,0.1366,0.3075690987897733,0.11577943744693868,0.47011739807884484
72,2,476,5,813,3,1371,0.1371,0.3078246787706247,0.11665502271137246,0.4706101753013803
72,2,477,5,813,3,1372,0.1372,0.30759998922407683,0.11642529051296138,0.47038965120744763
72,2,481,5,814,3,1377,0.1377,0.3088182403455131,0.1168898319442729,0.4696878828585393
72,2,484,5,814,3,1380,0.138,0.30943488458002244,0.11700521874940481,0.46903036005313803
75,2,486,5,815,3,1386,0.1386,0.3093405188849874,0.11603779048891223,0.4672053505350589
75,2,487,5,816,3,1388,0.1388,0.3091826264389441,0.11598053174216885,0.46716760412397623
75,2,489,5,822,3,1396,0.1396,0.3114342126725472,0.11654432815879881,0.467805411425271
75,2,491,5,826,3,1402,0.1402,0.31324707379031896,0.1187418013603718,0.4680827426975016
75,2,495,5,830,3,1410,0.141,0.31482702522148154,0.12045801968782613,0.4679294706720894
75,2,495,5,832,3,1412,0.1412,0.3150079122045055,0.12078499356247198,0.46828036576038423
78,2,496,5,835,3,1419,0.1419,0.31411176511812106,0.12035886292646265,0.4670619603582418
78,2,496,5,835,3,1419,0.1419,0.31411176511812106,0.12035886292646265,0.4670619603582418
78,2,496,5,837,3,1421,0.1421,0.314221151439064,0.11990607644221718,0.4674122074432159
78,2,498,5,839,3,1425,0.1425,0.3155446424961193,0.12055153259446132,0.4673381616313317
79,2,499,5,840,3,1428,0.1428,0.3165692825692826,0.12064284914356439,0.4667952718214902
79,2,502,5,840,3,1431,0.1431,0.3165260937319761,0.12073296878268346,0.4661639600737497
79,2,503,5,841,3,1433,0.1433,0.3168642856754745,0.12066290618301106,0.46612875086981287
79,2,504,5,841,3,1434,0.1434,0.31664285710407303,0.1204336976310762,0.46591898620184624
79,2,508,5,842,3,1439,0.1439,0.3166489769902026,0.12006449509153788,0.4652568739547318
79,2,509,5,846,3,1444,0.1444,0.3172331234961353,0.12008101851851856,0.4657457809797618
79,2,510,5,847,3,1446,0.1446,0.31745343860728475,0.12039520155340949,0.4657114122923904
79,2,513,5,849,3,1451,0.1451,0.3181840814955456,0.1204137856119122,0.46543568160833865
79,2,516,5,851,3,1456,0.1456,0.3191311441483499,0.1211830262350525,0.46516163207079364
79,2,519,5,854,3,1462,0.1462,0.3213746728482849,0.12134138508432366,0.46506182697284465
79,2,519,5,854,3,1462,0.1462,0.3213746728482849,0.12134138508432366,0.46506182697284465
80,2,520,5,857,3,1467,0.1467,0.32204113623171,0.12172352483801084,0.46487967449895473
80,2,524,5,861,3,1475,0.1475,0.3240319331182103,0.122173920572356,0.4647491908032637
80,2,526,5,865,3,1481,0.1481,0.32581056929839064,0.12382526641271387,0.4650255451850535
80,2,526,5,869,3,1485,0.1485,0.3260734673184066,0.12366337011769711,0.46570428878160586
80,2,527,5,870,3,1487,0.1487,0.3266784895996486,0.12395802615008321,0.46567090588633925
80,2,529,5,875,3,1494,0.1494,0.32827733969585077,0.12349019281655653,0.4661087862932803
80,2,532,5,879,3,1501,0.1501,0.32898839033685495,0.1237608907654882,0.4661750051106212
80,2,533,5,882,3,1505,0.1505,0.33018621044586427,0.12359383224321757,0.46647423152519324
80,2,535,5,885,3,1510,0.151,0.32999758112565014,0.12282790661458406,0.46657217954286434
80,2,535,6,888,3,1514,0.1514,0.3305862862778812,0.12288760648428104,0.46686839060343993
80,2,538,6,891,3,1520,0.152,0.33334981688640225,0.12484814255581553,0.46676612780455473
80,2,538,6,893,3,1522,0.1522,0.3332985919062285,0.12438620078722462,0.4670940920983453
80,2,539,6,896,3,1526,0.1526,0.33335628951190344,0.12385137464425747,0.46738636263986927
81,2,540,6,896,3,1528,0.1528,0.33359669656390967,0.12376469603227586,0.466715457441206
81,2,541,6,896,3,1529,0.1529,0.3335809214085754,0.12353784003933337,0.4665184104621152
81,2,543,6,898,3,1533,0.1533,0.3339931800225918,0.12263214282227912,0.46645166129727506
81,2,545,6,901,3,1538,0.1538,0.33382170128098465,0.12223391290421637,0.46654791742632007
82,2,547,6,905,3,1545,0.1545,0.33466743481334915,0.12320342954091006,0.4663371244785834
83,2,547,6,907,3,1548,0.1548,0.3356357181114462,0.1236152389883615,0.4661933559737763
83,2,548,6,910,3,1552,0.1552,0.33578834908725164,0.12344316560658819,0.4664834285876947
83,2,551,6,913,3,1558,0.1558,0.3363150372314359,0.12389596879068064,0.4663850504679288
83,2,551,6,917,3,1562,0.1562,0.33763455025481964,0.12407435912323082,0.4670252911005899
84,2,552,6,919,3,1566,0.1566,0.33762430432296076,0.1238912959005747,0.4666894475913179
84,2,553,6,921,3,1569,0.1569,0.3380681508076144,0.12429159105212671,0.4668157671427136
84,2,555,6,924,3,1574,0.1574,0.33895484245579727,0.12459637939683506,0.46690859107385113
84,2,557,7,926,3,1579,0.1579,0.33987619473025565,0.1252474474597045,0.466652031368237
84,2,559,7,930,3,1585,0.1585,0.3404553972505932,0.12531793676810363,0.4669023077308661
85,2,560,7,930,3,1587,0.1587,0.3405914564531989,0.12522228440212968,0.4662565588766441
85,2,562,7,931,3,1590,0.159,0.3410503257856755,0.12525579374525367,0.4660353227532609
85,2,564,7,932,3,1593,0.1593,0.3412753581149807,0.12493453083577978,0.46581479262522435
85,2,568,7,934,3,1599,0.1599,0.3425523394038431,0.12535103036511858,0.4653758368806125
86,2,569,7,936,3,1603,0.1603,0.3427053831585081,0.12550814866028248,0.46505105009038133
87,2,569,7,936,3,1604,0.1604,0.34285568169078473,0.12527678101680514,0.4646001184169671
87,2,571,7,940,3,1610,0.161,0.343857257656262,0.12532689584984397,0.4648549707059457
88,2,573,7,942,3,1615,0.1615,0.34449419652583424,0.1256045661967408,0.46434756284638307
89,2,575,7,946,3,1622,0.1622,0.3443469182660041,0.12508809217328345,0.4641558672927319
89,2,578,7,949,3,1628,0.1628,0.3453797569951416,0.12548287315985945,0.46406968005161325
89,2,580,7,951,3,1632,0.1632,0.345173323027835,0.12493455972172145,0.46401255610389375
89,2,581,7,956,3,1638,0.1638,0.34776227000997645,0.12566803531756615,0.4646032666657936
89,2,582,7,958,3,1641,0.1641,0.3478521292165981,0.12534228998786065,0.4647282869713007
90,2,584,7,962,3,1648,0.1648,0.34861970012425936,0.12584288731928797,0.46453806835645883
90,2,585,7,966,3,1653,0.1653,0.3489384571657299,0.12574866103876592,0.46496806398574897
90,2,586,7,967,3,1655,0.1655,0.3493843693298899,0.12632917409388,0.4649388956284127
90,2,587,7,968,3,1657,0.1657,0.34908953400489073,0.12622436082014987,0.4649097940535409
91,2,587,7,973,3,1663,0.1663,0.35003229702024885,0.12625660497844168,0.46523350222685184
92,2,588,7,975,3,1667,0.1667,0.3504414455736571,0.1263853674886951,0.46492167536790463
92,2,589,7,977,3,1670,0.167,0.3513176185941633,0.1274145169904887,0.4650438359939388
92,2,590,7,984,4,1679,0.1679,0.35162378890004187,0.12749939868538823,0.46606472115909003
92,2,590,7,988,4,1683,0.1683,0.35191449258413543,0.1276192977206341,0.4666597319511265
93,2,590,7,988,4,1684,0.1684,0.3522561201770006,0.12773326608784796,0.46623055878098346
93,3,594,7,988,4,1689,0.1689,0.35206678618600323,0.12683497198088597,0.4650892980304828
94,3,596,7,994,4,1698,0.1698,0.35325822816973257,0.1265114452949725,0.46520006370509687
94,3,598,7,998,4,1704,0.1704,0.35456598728203664,0.12717741601955043,0.46543831027978905
94,3,599,7,1000,4,1707,0.1707,0.35498830850943525,0.1268378490272603,0.465556775482275
94,3,600,7,1003,4,1711,0.1711,0.354968959286875,0.1269421270602838,0.4658214866514417
96,3,604,7,1005,4,1719,0.1719,0.35640428918400946,0.12781462985655206,0.4645720621012444
96,3,604,7,1008,4,1722,0.1722,0.35644713053090016,0.12781033352225407,0.4650119241816193
96,3,607,7,1008,4,1725,0.1725,0.3569903480182226,0.1281290542955457,0.4644894413136596
96,3,608,7,1009,4,1727,0.1727,0.35722392456731206,0.12768504234928169,0.4644620220094177
96,3,610,8,1012,4,1733,0.1733,0.3590300226427394,0.1298688878848149,0.46438012419161784
96,3,611,8,1014,4,1736,0.1736,0.35994726245736053,0.13051571334679468,0.4644986526179333
96,3,615,8,1017,4,1743,0.1743,0.35982263426228944,0.13038377349391045,0.4642448163866562
96,3,617,8,1020,4,1748,0.1748,0.36019085976106036,0.12992525237886582,0.4643359800318983
96,3,618,8,1025,4,1754,0.1754,0.3606110083837097,0.1285936873745304,0.4648859600142729
96,3,621,8,1025,4,1757,0.1757,0.3611901338241133,0.12923734236777712,0.46437282316425527
96,3,622,8,1029,4,1762,0.1762,0.3613735452848585,0.12877932225500432,0.4647767355496549
96,3,623,8,1030,4,1764,0.1764,0.3611476809517695,0.12833689516612176,0.46474957623548524
96,3,624,8,1032,4,1767,0.1767,0.36083267796703167,0.12799793824319136,0.4648653734920633
96,3,626,8,1033,4,1770,0.177,0.3611915736279064,0.1283056176605407,0.46466844759683895
96,3,626,8,1034,4,1771,0.1771,0.36136974042799835,0.1287308370641704,0.46481107788095954
96,3,627,8,1034,4,1772,0.1772,0.36191918282082214,0.1285098462572115,0.4646415205286208
96,3,629,8,1034,4,1774,0.1774,0.36269130674833666,0.12903590908746781,0.46430277666797864
97,3,630,8,1036,4,1778,0.1778,0.3645647857619688,0.13007743523688534,0.4640120903310551
97,3,631,8,1038,4,1781,0.1781,0.36455844224555534,0.12941351998610862,0.4641283676263292
97,3,633,8,1039,4,1784,0.1784,0.3646674642461159,0.12939279998415296,0.46393389259367934
97,3,635,8,1041,5,1789,0.1789,0.3655574179943928,0.1305309527888384,0.46402390464556326
97,3,635,8,1045,5,1793,0.1793,0.36679895162287557,0.13092479380139727,0.4645893935284815
98,3,640,8,1048,5,1802,0.1802,0.36749041651711284,0.13084627660612785,0.46377506037130445
98,3,641,8,1048,5,1803,0.1803,0.3674714298116188,0.13094323233665467,0.46360861330747066
99,3,644,8,1050,5,1809,0.1809,0.36806718058795623,0.13088710444264212,0.4629922251963623
99,3,645,8,1053,5,1813,0.1813,0.3692861481004101,0.13285319205774124,0.4632490263220177
99,3,647,8,1054,5,1816,0.1816,0.37105645611440313,0.1344010956785184,0.46305903912199325
99,3,648,8,1059,5,1822,0.1822,0.3720774687358846,0.13496001295871274,0.46359419255883855
99,3,651,8,1063,5,1829,0.1829,0.3736636058005921,0.1357683779523858,0.463658212850319
99,3,653,8,1065,5,1833,0.1833,0.37399153910908967,0.1361329029988398,0.463608180607397
99,3,654,8,1066,5,1835,0.1835,0.37497594643962745,0.13756737849360404,0.46358324217588825
99,3,657,8,1066,5,1838,0.1838,0.3751261673017398,0.13752352081139815,0.4630932204548263
100,3,660,8,1066,5,1842,0.1842,0.37564275888541393,0.13725600537513744,0.46221146880574054
100,3,661,8,1068,5,1845,0.1845,0.37597969204433085,0.1372111555556402,0.46232702990550684
100,3,661,8,1069,5,1846,0.1846,0.3762098876512557,0.13729998152788178,0.46246581284898713
100,3,661,8,1069,5,1846,0.1846,0.3762098876512557,0.13729998152788178,0.46246581284898713
100,3,663,8,1069,5,1848,0.1848,0.3764074185034055,0.13747716247355213,0.4621413815578694
100,3,664,8,1070,5,1850,0.185,0.3778394952826155,0.13832116361473432,0.46211811524602203
100,3,670,8,1073,5,1859,0.1859,0.3774672048526496,0.13755603249540485,0.4615648954766652
100,3,671,8,1076,6,1864,0.1864,0.37729181511439575,0.13706240945793746,0.4619565814089799
100,3,673,8,1078,6,1868,0.1868,0.37819254690231086,0.13709977512110988,0.4619108521380437
100,3,675,8,1081,6,1873,0.1873,0.3786317882224784,0.13691374680590124,0.4620025196626316
100,3,675,8,1081,6,1873,0.1873,0.3786317882224784,0.13691374680590124,0.4620025196626316
100,3,680,8,1084,6,1881,0.1881,0.379654566708376,0.13759555861978556,0.46161548226604765
100,3,683,8,1085,6,1885,0.1885,0.3806746003715701,0.13854519134714813,0.46127521173132635
103,3,684,8,1087,6,1891,0.1891,0.38152275946393593,0.13879720157773426,0.46024097068244724
103,3,685,8,1089,6,1894,0.1894,0.3817769561420355,0.138740521728097,0.46035706688026307
103,3,687,8,1093,6,1900,0.19,0.38291396396617916,0.13923387266574988,0.46058810004100437
104,3,690,8,1093,6,1904,0.1904,0.38225402813560705,0.13834559164595084,0.459736278266018
104,3,692,8,1094,6,1907,0.1907,0.38219442290645655,0.13809157894736843,0.45955937232659627
104,3,694,8,1094,6,1909,0.1909,0.38233560111512865,0.13825436044530529,0.4592463417165386
104,3,697,8,1097,6,1915,0.1915,0.3823262745162274,0.13783299298972723,0.459187358116165
104,3,701,8,1099,6,1921,0.1921,0.3837809338983048,0.13891098259936185,0.4588372467880742
104,3,701,8,1099,6,1921,0.1921,0.3837809338983048,0.13891098259936185,0.4588372467880742
104,3,703,8,1099,6,1923,0.1923,0.38409313024998276,0.13907000682515933,0.45852668328915236
104,3,706,8,1100,6,1927,0.1927,0.38415490154959736,0.13908587072649575,0.4581979982071653
104,3,710,8,1101,6,1932,0.1932,0.3844934068352118,0.13947878440864414,0.4577160207287152
104,3,713,8,1104,6,1938,0.1938,0.38541190367715705,0.13995233295091764,0.45766215280495154
104,3,715,8,1106,6,1942,0.1942,0.38631060631834624,0.1408578127283526,0.4576264176753783
104,3,717,8,1107,6,1945,0.1945,0.3868530962425862,0.14108692282122792,0.4574552666658371
104,3,718,8,1112,6,1951,0.1951,0.3876909300252906,0.14120122584584155,0.45797833218458067
104,3,718,8,1113,6,1952,0.1952,0.387491910040678,0.140979436855284,0.45811306801052254
105,3,720,8,1114,6,1956,0.1956,0.38789830672515097,0.14128029043338516,0.4575718950312792
105,3,724,8,1118,6,1964,0.1964,0.38976439235367805,0.14162240521941014,0.45750156392092717
105,4,724,8,1118,6,1965,0.1965,0.3897576911727855,0.1414007573280984,0.4571329445668864
105,4,726,8,1121,6,1970,0.197,0.39061695199792856,0.14147397637019765,0.45723287602917856
105,4,727,8,1121,6,1971,0.1971,0.39066045658572346,0.1412525409117083,0.4570816454064331
105,4,727,8,1122,6,1972,0.1972,0.39080070364369146,0.14132588697870144,0.4572156903007148
105,4,728,8,1125,6,1976,0.1976,0.39180906708797175,0.141617942316345,0.45746587683566037
105,4,731,8,1130,6,1984,0.1984,0.39358077808835384,0.14366149502177722,0.45767986204334044
105,4,731,8,1132,6,1986,0.1986,0.3934691471775225,0.14321756553464382,0.4579451392453717
105,4,734,8,1133,6,1990,0.199,0.3939570527939108,0.14320836191951478,0.4576274935740739
106,4,734,8,1135,6,1993,0.1993,0.3943605860649601,0.14312773999923092,0.4575286164057806
106,4,736,8,1136,6,1996,0.1996,0.39453043888284856,0.14275502816858446,0.45736195466529966
106,4,739,8,1137,6,2000,0.2,0.3960324773200524,0.14381823985033024,0.4570466689007806
106,4,741,8,1139,6,2004,0.2004,0.39548346792096795,0.1432228430796912,0.4570131886216647
106,4,744,8,1140,6,2008,0.2008,0.3954592161553239,0.14262833902832436,0.456699568697476
106,4,746,8,1142,6,2012,0.2012,0.39624906689149714,0.14261415172570122,0.4566668663527449
106,4,747,8,1143,6,2014,0.2014,0.39640758081056593,0.14275139891039798,0.45665056181790337
107,4,751,8,1146,6,2022,0.2022,0.39707091031422054,0.14282123409644992,0.45609599932885736
107,4,751,8,1148,6,2024,0.2024,0.3972016981917972,0.14266810190849583,0.4563587251801066
107,4,752,8,1150,6,2027,0.2027,0.39717760132985047,0.1428635028284735,0.45647380764106654
107,4,753,8,1150,6,2028,0.2028,0.39731074810126193,0.1429306310185682,0.45632691363433714
107,4,754,8,1151,6,2030,0.203,0.3975237633924702,0.142489405022069,0.45631105288629836
107,4,755,8,1154,6,2034,0.2034,0.3991671601523818,0.1439049620978612,0.45655638497172957
107,4,756,8,1156,6,2037,0.2037,0.3996698374588193,0.14382268531977227,0.4566705837475242
107,4,757,8,1157,6,2039,0.2039,0.4003202925930198,0.1439541187485782,0.4566544743860419
107,4,760,8,1158,6,2043,0.2043,0.4005438637979099,0.1439227624319459,0.4563466120497311
107,4,762,8,1159,6,2046,0.2046,0.4009674852843315,0.1435465531855644,0.45618523636646024
109,4,763,8,1161,6,2051,0.2051,0.40030290639719074,0.14301525920416638,0.45559253520231496
111,4,764,8,1161,6,2054,0.2054,0.3997170972658778,0.14235502655669693,0.4547418595858404
111,4,766,8,1162,6,2057,0.2057,0.4002695483333574,0.1425489615220039,0.45458319540235176
111,4,770,8,1163,6,2062,0.2062,0.4004530374063902,0.14258597361541014,0.45413673418557793
112,4,771,9,1163,6,2065,0.2065,0.40048125899654285,0.14249391216541712,0.453498012129035
114,4,772,9,1165,6,2070,0.207,0.40087077330542964,0.1428111145848571,0.4529153768362531
115,4,775,9,1167,6,2076,0.2076,0.4020336390872105,0.14385310405217286,0.45239878596492594
115,4,779,9,1170,6,2083,0.2083,0.403230629132505,0.14399726961005951,0.4522209191530721
115,4,780,9,1172,6,2086,0.2086,0.4031379176912318,0.1433379091036749,0.4523394555564506
116,4,780,9,1177,6,2092,0.2092,0.40339801216237997,0.1431437553976307,0.45264208590988214
116,4,780,9,1180,6,2095,0.2095,0.4038983254908649,0.14331943230788766,0.4530300292214465
117,4,781,9,1183,6,2100,0.21,0.40512338462004494,0.14362120951601665,0.45293043031014274
118,4,783,9,1185,6,2105,0.2105,0.40568442610327426,0.1439201334263426,0.4525619445411082
118,4,784,9,1190,6,2111,0.2111,0.4065396726882251,0.14344018333576594,0.4530634750695371
118,4,785,9,1191,6,2113,0.2113,0.4069602135391609,0.14365773589785305,0.45305116943851437
118,4,785,9,1194,6,2116,0.2116,0.40703487773800273,0.14327838365966394,0.45343429573545474
118,4,786,9,1195,7,2119,0.2119,0.4073243475725745,0.14322978318339644,0.45354898305810964
118,4,789,9,1196,7,2123,0.2123,0.40822134579803293,0.14350238023570294,0.45325687419573474
118,4,790,9,1199,7,2127,0.2127,0.4085838024957196,0.14373373896298114,0.45349834760380875
118,4,792,9,1200,7,2130,0.213,0.40895694276456274,0.1436298522462844,0.45334651415675403
118,4,794,9,1202,7,2134,0.2134,0.40899359117668976,0.14358273276073846,0.45332163673939546
118,4,795,9,1203,7,2136,0.2136,0.40913982697519286,0.14342103528915265,0.4533092315655658
118,4,798,9,1203,7,2139,0.2139,0.40903330731199583,0.14276555101584723,0.45289320706974046
118,4,801,9,1206,7,2145,0.2145,0.41012358859159415,0.1431052159846267,0.45285727647252133
118,4,802,9,1210,7,2150,0.215,0.4105547049512567,0.1433852756792545,0.45322301574226165
118,4,802,9,1211,7,2151,0.2151,0.4108822942311531,0.14371496791499422,0.4533486105262636
118,4,803,9,1215,7,2156,0.2156,0.41200433705080547,0.14371777984347534,0.45371186327538887
118,5,806,9,1216,7,2161,0.2161,0.41332374677298184,0.14481078163813293,0.4530892245784271
118,5,806,9,1216,7,2161,0.2161,0.41332374677298184,0.14481078163813293,0.4530892245784271
118,5,808,9,1217,7,2164,0.2164,0.4141597021805355,0.14551832879174315,0.45294016822224153
118,5,809,9,1218,7,2166,0.2166,0.4144935044911918,0.14535312165206826,0.4529282662593784
118,5,809,9,1221,7,2169,0.2169,0.4150672845245593,0.14496923666834532,0.4533024600425361
119,5,812,9,1221,7,2173,0.2173,0.4147628727504246,0.14463898878003884,0.45255931391730037
119,5,814,9,1222,7,2176,0.2176,0.4151798669409167,0.14489566508609678,0.4524116322467
119,5,814,9,1223,7,2177,0.2177,0.41544516229283834,0.14494855389469372,0.4525362943475642
119,5,815,9,1225,7,2180,0.218,0.41645969941006705,0.14564857337134565,0.4526492290663122
119,5,819,9,1228,7,2187,0.2187,0.41743726447116275,0.1462825392773665,0.4524790993870078
119,5,820,9,1232,7,2192,0.2192,0.41825944216255007,0.14626895193633765,0.45283899498792096
119,5,822,9,1232,7,2194,0.2194,0.4180829495213057,0.14610816893599962,0.4525687203566897
119,5,823,9,1232,7,2195,0.2195,0.4182420475209156,0.1458896335369472,0.4524337039890008
119,5,824,9,1233,7,2197,0.2197,0.41893220525231467,0.1457221231193834,0.4524224047806225
121,5,827,9,1235,7,2204,0.2204,0.41949967204512656,0.14472613648645638,0.4516076510194737
121,5,827,9,1238,7,2207,0.2207,0.41993082697803535,0.14514592647789368,0.4519781386802415
122,5,828,9,1239,7,2210,0.221,0.4202933525123008,0.145028292591042,0.45163950931584074
122,5,829,9,1241,7,2213,0.2213,0.4209825572546261,0.14598098222981518,0.45175213467805503
122,5,832,9,1241,7,2216,0.2216,0.42108147152224906,0.14586153848686537,0.451351329478246
123,5,834,9,1241,7,2219,0.2219,0.42083847178655304,0.1457486271440025,0.45075804487514476
123,5,835,9,1243,7,2222,0.2222,0.4211212342411621,0.14589534369960475,0.45087157596444855
123,5,837,9,1246,7,2227,0.2227,0.4222129722129722,0.14649976331010814,0.4509748739513883
124,5,837,10,1246,7,2229,0.2229,0.4222374142711221,0.14659582849400066,0.4505171589955448
124,5,838,10,1247,7,2231,0.2231,0.4227140543934437,0.14669150028203462,0.4505076694551944
124,5,840,10,1247,7,2233,0.2233,0.42270115109953604,0.14652109034158936,0.45024297020274223
124,5,841,10,1249,7,2236,0.2236,0.4227191752393365,0.1463981706915426,0.4503565844154716
124,5,842,11,1251,7,2240,0.224,0.4239039707062963,0.14711718049108902,0.45033795217423095
125,5,842,11,1251,7,2241,0.2241,0.42390073543403894,0.14716399147317183,0.45001468646143117
126,5,844,11,1253,7,2246,0.2246,0.42466391646810914,0.14659645513067404,0.4496741587666017
127,6,845,11,1254,7,2250,0.225,0.4258083474356849,0.14703914406713284,0.4490215334490372
128,6,846,11,1255,7,2253,0.2253,0.4257813317061872,0.14691321251615444,0.4486919965540017
128,6,848,11,1256,7,2256,0.2256,0.42603244766877096,0.14705046291601884,0.4485535454728778
128,6,849,11,1257,7,2258,0.2258,0.42604244690535725,0.1468782064673378,0.4485458322809713
128,6,850,12,1258,7,2261,0.2261,0.4267302750909308,0.14754029927609047,0.4484078246109033
129,6,850,12,1260,7,2264,0.2264,0.42657732508396223,0.14714956240769533,0.4483330865595714
129,6,852,12,1262,7,2268,0.2268,0.4267971550436215,0.14680391040743024,0.4483181004647158
129,6,854,12,1262,7,2270,0.227,0.42750586179535865,0.14689322664300009,0.4480585727107072
129,6,854,12,1262,7,2270,0.227,0.42750586179535865,0.14689322664300009,0.4480585727107072
129,7,855,12,1263,7,2273,0.2273,0.4274516556358778,0.1467646353970348,0.44773274404723445
129,7,856,12,1265,7,2276,0.2276,0.42703395245208625,0.14637418467707644,0.44784808749219823
129,7,857,12,1267,7,2279,0.2279,0.4275001665001665,0.14676790680317608,0.4479631070505022
129,7,859,12,1269,7,2283,0.2283,0.42897094495383215,0.14746464090939226,0.4479488388978843
129,7,863,12,1270,7,2288,0.2288,0.4290291424376363,0.14741976990151864,0.44755560438745484
129,7,864,12,1270,7,2289,0.2289,0.4292133747604207,0.14746270327368566,0.4474270461024908
129,7,864,12,1270,7,2289,0.2289,0.4292133747604207,0.14746270327368566,0.4474270461024908
130,7,865,12,1272,7,2293,0.2293,0.4294691753079695,0.14737351893668071,0.44722623051274574
130,7,868,12,1275,8,2300,0.23,0.43032318895777083,0.14766955746017793,0.44732821338206863
130,7,871,12,1275,8,2303,0.2303,0.4308145614474453,0.14779506280451343,0.44694489236915125
130,7,873,12,1275,8,2305,0.2305,0.4312366854739736,0.148137175033394,0.44668970978822814
132,7,874,13,1278,8,2312,0.2312,0.4319880533485386,0.14838410769400354,0.44617228501001954
132,7,874,14,1279,8,2314,0.2314,0.43290964687068584,0.14872386719373198,0.4461667296474959
134,7,874,14,1280,8,2317,0.2317,0.4331448946883447,0.14832951615878331,0.4456628540602501
134,7,874,14,1280,8,2317,0.2317,0.4331448946883447,0.14832951615878331,0.4456628540602501
134,7,874,14,1282,8,2319,0.2319,0.43321156645130726,0.14866810935391825,0.44590558682907977
135,7,875,14,1283,8,2322,0.2322,0.43443250139755746,0.1493033778901261,0.44558848632750775
136,7,876,14,1283,8,2324,0.2324,0.4351024406627855,0.14989735781595612,0.44515071313597615
136,7,879,14,1285,8,2329,0.2329,0.43583680596583824,0.15064307422161663,0.4450154796306567
136,7,879,14,1286,8,2330,0.233,0.4356494298669707,0.15042512214961065,0.445136695232813
136,7,879,15,1286,8,2331,0.2331,0.435963575649867,0.15046390102215518,0.4450109204621813
137,7,881,15,1289,8,2337,0.2337,0.43686408367077034,0.1504455378906045,0.44481298865491237
137,7,885,15,1291,8,2343,0.2343,0.4383055854411135,0.15041820817703772,0.4445540586479478
137,7,887,15,1292,8,2346,0.2346,0.43850203430690193,0.15053833635994468,0.4444250229739007
137,7,890,15,1293,8,2350,0.235,0.43866067980518103,0.15068809181469756,0.4441716341425302
137,7,894,15,1293,8,2354,0.2354,0.4385877821941652,0.15032725709583938,0.44367378020030773
137,7,894,17,1294,8,2357,0.2357,0.4388117914573504,0.15045060511020483,0.4435461789075655
138,7,896,17,1295,8,2361,0.2361,0.43909510444300437,0.15085166702803302,0.44311213363570756
138,7,897,17,1295,8,2362,0.2362,0.4390785246701277,0.1508881114957821,0.4429883090983114
138,7,898,17,1297,8,2365,0.2365,0.4386853240411055,0.15048945932448782,0.4431062457250001
138,7,901,17,1298,8,2369,0.2369,0.43850713885597603,0.1498738902340597,0.4428563415157778
138,7,903,17,1298,8,2371,0.2371,0.4392561822536474,0.15045264626078006,0.4426096491798459
138,7,904,17,1300,8,2374,0.2374,0.43926978202294653,0.1503070091842181,0.4427277114744685
